"Node...1.","Node...2.","Wt"
"Late_blastoCyst_3_Cell_1","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_3_Cell_1","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_3_Cell_1","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_3_Cell_1","8_Cell_embryo_2_Cell_8",1
"Late_blastoCyst_3_Cell_1","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_3_Cell_1","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_3_Cell_1","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_3_Cell_1","Morulae_1_Cell_2",1
"Late_blastoCyst_3_Cell_1","Morulae_2_Cell_8",1
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_2_Cell_2",2
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_1_Cell_1",1
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_1_Cell_5",2
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_1_Cell_6",2
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_1_Cell_7",2
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_2_Cell_8",3
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_3_Cell_5",3
"Late_blastoCyst_3_Cell_1","Morulae_2_Cell_2",1
"Late_blastoCyst_3_Cell_1","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_3_Cell_6",2
"Late_blastoCyst_3_Cell_2","Late_blastoCyst_3_Cell_3",6
"Late_blastoCyst_3_Cell_2","Late_blastoCyst_3_Cell_4",4
"Late_blastoCyst_3_Cell_2","Late_blastoCyst_3_Cell_7",4
"Late_blastoCyst_3_Cell_2","Late_blastoCyst_3_Cell_8",6
"Late_blastoCyst_3_Cell_2","8_Cell_embryo_2_Cell_1",1
"Late_blastoCyst_3_Cell_2","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_3_Cell_2","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_3_Cell_2","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_3_Cell_2","8_Cell_embryo_2_Cell_8",1
"Late_blastoCyst_3_Cell_2","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_3_Cell_2","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_3_Cell_2","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_3_Cell_2","Morulae_1_Cell_2",1
"Late_blastoCyst_3_Cell_2","Morulae_2_Cell_8",1
"Late_blastoCyst_3_Cell_2","Late_blastoCyst_2_Cell_2",1
"Late_blastoCyst_3_Cell_2","Late_blastoCyst_1_Cell_1",1
"Late_blastoCyst_3_Cell_2","Late_blastoCyst_1_Cell_5",2
"Late_blastoCyst_3_Cell_2","Late_blastoCyst_1_Cell_6",2
"Late_blastoCyst_3_Cell_2","Late_blastoCyst_1_Cell_7",2
"Late_blastoCyst_3_Cell_2","Late_blastoCyst_2_Cell_8",4
"Late_blastoCyst_3_Cell_2","Late_blastoCyst_3_Cell_5",4
"Late_blastoCyst_3_Cell_2","Morulae_2_Cell_2",1
"Late_blastoCyst_3_Cell_2","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_3_Cell_2","Late_blastoCyst_3_Cell_6",4
"Late_blastoCyst_3_Cell_3","Late_blastoCyst_3_Cell_4",6
"Late_blastoCyst_3_Cell_3","Late_blastoCyst_3_Cell_7",5
"Late_blastoCyst_3_Cell_3","Late_blastoCyst_3_Cell_8",8
"Late_blastoCyst_3_Cell_3","8_Cell_embryo_2_Cell_1",1
"Late_blastoCyst_3_Cell_3","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_3_Cell_3","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_3_Cell_3","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_3_Cell_3","8_Cell_embryo_2_Cell_8",1
"Late_blastoCyst_3_Cell_3","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_3_Cell_3","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_3_Cell_3","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_3_Cell_3","Morulae_1_Cell_2",1
"Late_blastoCyst_3_Cell_3","Morulae_2_Cell_8",1
"Late_blastoCyst_3_Cell_3","Late_blastoCyst_2_Cell_2",3
"Late_blastoCyst_3_Cell_3","Late_blastoCyst_1_Cell_1",2
"Late_blastoCyst_3_Cell_3","Late_blastoCyst_1_Cell_5",3
"Late_blastoCyst_3_Cell_3","Late_blastoCyst_1_Cell_6",3
"Late_blastoCyst_3_Cell_3","Late_blastoCyst_1_Cell_7",3
"Late_blastoCyst_3_Cell_3","Late_blastoCyst_2_Cell_8",6
"Late_blastoCyst_3_Cell_3","Late_blastoCyst_3_Cell_5",6
"Late_blastoCyst_3_Cell_3","Morulae_2_Cell_2",1
"Late_blastoCyst_3_Cell_3","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_3_Cell_3","Late_blastoCyst_3_Cell_6",4
"Late_blastoCyst_3_Cell_4","Late_blastoCyst_3_Cell_7",3
"Late_blastoCyst_3_Cell_4","Late_blastoCyst_3_Cell_8",6
"Late_blastoCyst_3_Cell_4","8_Cell_embryo_2_Cell_1",1
"Late_blastoCyst_3_Cell_4","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_3_Cell_4","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_3_Cell_4","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_3_Cell_4","8_Cell_embryo_2_Cell_8",1
"Late_blastoCyst_3_Cell_4","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_3_Cell_4","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_3_Cell_4","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_3_Cell_4","Morulae_1_Cell_2",1
"Late_blastoCyst_3_Cell_4","Morulae_2_Cell_8",1
"Late_blastoCyst_3_Cell_4","Late_blastoCyst_2_Cell_2",3
"Late_blastoCyst_3_Cell_4","Late_blastoCyst_1_Cell_1",2
"Late_blastoCyst_3_Cell_4","Late_blastoCyst_1_Cell_5",2
"Late_blastoCyst_3_Cell_4","Late_blastoCyst_1_Cell_6",2
"Late_blastoCyst_3_Cell_4","Late_blastoCyst_1_Cell_7",2
"Late_blastoCyst_3_Cell_4","Late_blastoCyst_2_Cell_8",4
"Late_blastoCyst_3_Cell_4","Late_blastoCyst_3_Cell_5",5
"Late_blastoCyst_3_Cell_4","Morulae_2_Cell_2",1
"Late_blastoCyst_3_Cell_4","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_3_Cell_4","Late_blastoCyst_3_Cell_6",3
"Late_blastoCyst_3_Cell_7","Late_blastoCyst_3_Cell_8",5
"Late_blastoCyst_3_Cell_7","8_Cell_embryo_2_Cell_1",1
"Late_blastoCyst_3_Cell_7","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_3_Cell_7","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_3_Cell_7","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_3_Cell_7","8_Cell_embryo_2_Cell_8",1
"Late_blastoCyst_3_Cell_7","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_3_Cell_7","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_3_Cell_7","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_3_Cell_7","Morulae_1_Cell_2",1
"Late_blastoCyst_3_Cell_7","Late_blastoCyst_2_Cell_2",1
"Late_blastoCyst_3_Cell_7","Late_blastoCyst_1_Cell_5",1
"Late_blastoCyst_3_Cell_7","Late_blastoCyst_1_Cell_6",1
"Late_blastoCyst_3_Cell_7","Late_blastoCyst_1_Cell_7",1
"Late_blastoCyst_3_Cell_7","Late_blastoCyst_2_Cell_8",3
"Late_blastoCyst_3_Cell_7","Late_blastoCyst_3_Cell_5",3
"Late_blastoCyst_3_Cell_7","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_3_Cell_7","Late_blastoCyst_3_Cell_6",2
"Late_blastoCyst_3_Cell_8","8_Cell_embryo_2_Cell_1",1
"Late_blastoCyst_3_Cell_8","8_Cell_embryo_2_Cell_5",2
"Late_blastoCyst_3_Cell_8","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_3_Cell_8","8_Cell_embryo_2_Cell_7",2
"Late_blastoCyst_3_Cell_8","8_Cell_embryo_2_Cell_8",1
"Late_blastoCyst_3_Cell_8","8_Cell_embryo_3_Cell_1",2
"Late_blastoCyst_3_Cell_8","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_3_Cell_8","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_3_Cell_8","Morulae_1_Cell_2",2
"Late_blastoCyst_3_Cell_8","Morulae_1_Cell_4",1
"Late_blastoCyst_3_Cell_8","Morulae_1_Cell_5",1
"Late_blastoCyst_3_Cell_8","Morulae_1_Cell_6",1
"Late_blastoCyst_3_Cell_8","Morulae_2_Cell_8",1
"Late_blastoCyst_3_Cell_8","Late_blastoCyst_2_Cell_2",3
"Late_blastoCyst_3_Cell_8","Late_blastoCyst_1_Cell_1",2
"Late_blastoCyst_3_Cell_8","Late_blastoCyst_1_Cell_5",3
"Late_blastoCyst_3_Cell_8","Late_blastoCyst_1_Cell_6",3
"Late_blastoCyst_3_Cell_8","Late_blastoCyst_1_Cell_7",3
"Late_blastoCyst_3_Cell_8","Late_blastoCyst_2_Cell_8",6
"Late_blastoCyst_3_Cell_8","Late_blastoCyst_3_Cell_5",6
"Late_blastoCyst_3_Cell_8","Morulae_2_Cell_2",2
"Late_blastoCyst_3_Cell_8","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_3_Cell_8","Morulae_1_Cell_7",1
"Late_blastoCyst_3_Cell_8","Late_blastoCyst_3_Cell_6",4
"8_Cell_embryo_2_Cell_1","8_Cell_embryo_2_Cell_5",16
"8_Cell_embryo_2_Cell_1","8_Cell_embryo_2_Cell_6",13
"8_Cell_embryo_2_Cell_1","8_Cell_embryo_2_Cell_7",19
"8_Cell_embryo_2_Cell_1","8_Cell_embryo_2_Cell_8",18
"8_Cell_embryo_2_Cell_1","8_Cell_embryo_3_Cell_1",18
"8_Cell_embryo_2_Cell_1","8_Cell_embryo_3_Cell_5",15
"8_Cell_embryo_2_Cell_1","8_Cell_embryo_3_Cell_6",12
"8_Cell_embryo_2_Cell_1","Morulae_1_Cell_2",10
"8_Cell_embryo_2_Cell_1","Morulae_1_Cell_4",9
"8_Cell_embryo_2_Cell_1","Morulae_1_Cell_5",9
"8_Cell_embryo_2_Cell_1","Morulae_1_Cell_6",8
"8_Cell_embryo_2_Cell_1","Morulae_2_Cell_3",6
"8_Cell_embryo_2_Cell_1","Morulae_2_Cell_4",5
"8_Cell_embryo_2_Cell_1","Morulae_2_Cell_6",6
"8_Cell_embryo_2_Cell_1","Morulae_2_Cell_7",6
"8_Cell_embryo_2_Cell_1","Morulae_2_Cell_8",6
"8_Cell_embryo_2_Cell_1","Late_blastoCyst_2_Cell_2",2
"8_Cell_embryo_2_Cell_1","Late_blastoCyst_1_Cell_1",2
"8_Cell_embryo_2_Cell_1","Late_blastoCyst_1_Cell_5",1
"8_Cell_embryo_2_Cell_1","Late_blastoCyst_1_Cell_6",1
"8_Cell_embryo_2_Cell_1","Late_blastoCyst_1_Cell_7",1
"8_Cell_embryo_2_Cell_1","Morulae_1_Cell_1",9
"8_Cell_embryo_2_Cell_1","Morulae_2_Cell_2",5
"8_Cell_embryo_2_Cell_1","Morulae_2_Cell_5",6
"8_Cell_embryo_2_Cell_1","4_Cell_embryo_1_Cell_3",6
"8_Cell_embryo_2_Cell_1","8_Cell_embryo_2_Cell_4",18
"8_Cell_embryo_2_Cell_1","Morulae_1_Cell_7",8
"8_Cell_embryo_2_Cell_1","Morulae_1_Cell_8",2
"8_Cell_embryo_2_Cell_1","Morulae_1_Cell_3",2
"8_Cell_embryo_2_Cell_1","Late_blastoCyst_1_Cell_3",1
"8_Cell_embryo_2_Cell_5","8_Cell_embryo_2_Cell_6",14
"8_Cell_embryo_2_Cell_5","8_Cell_embryo_2_Cell_7",17
"8_Cell_embryo_2_Cell_5","8_Cell_embryo_2_Cell_8",15
"8_Cell_embryo_2_Cell_5","8_Cell_embryo_3_Cell_1",17
"8_Cell_embryo_2_Cell_5","8_Cell_embryo_3_Cell_5",14
"8_Cell_embryo_2_Cell_5","8_Cell_embryo_3_Cell_6",9
"8_Cell_embryo_2_Cell_5","Morulae_1_Cell_2",9
"8_Cell_embryo_2_Cell_5","Morulae_1_Cell_4",8
"8_Cell_embryo_2_Cell_5","Morulae_1_Cell_5",8
"8_Cell_embryo_2_Cell_5","Morulae_1_Cell_6",8
"8_Cell_embryo_2_Cell_5","Morulae_2_Cell_3",3
"8_Cell_embryo_2_Cell_5","Morulae_2_Cell_4",2
"8_Cell_embryo_2_Cell_5","Morulae_2_Cell_6",4
"8_Cell_embryo_2_Cell_5","Morulae_2_Cell_7",4
"8_Cell_embryo_2_Cell_5","Morulae_2_Cell_8",4
"8_Cell_embryo_2_Cell_5","Late_blastoCyst_2_Cell_2",1
"8_Cell_embryo_2_Cell_5","Late_blastoCyst_1_Cell_1",1
"8_Cell_embryo_2_Cell_5","Morulae_1_Cell_1",7
"8_Cell_embryo_2_Cell_5","Morulae_2_Cell_2",5
"8_Cell_embryo_2_Cell_5","Morulae_2_Cell_5",4
"8_Cell_embryo_2_Cell_5","4_Cell_embryo_1_Cell_3",5
"8_Cell_embryo_2_Cell_5","8_Cell_embryo_2_Cell_4",16
"8_Cell_embryo_2_Cell_5","Morulae_1_Cell_7",8
"8_Cell_embryo_2_Cell_5","Morulae_1_Cell_8",2
"8_Cell_embryo_2_Cell_5","Morulae_1_Cell_3",2
"8_Cell_embryo_2_Cell_6","8_Cell_embryo_2_Cell_7",13
"8_Cell_embryo_2_Cell_6","8_Cell_embryo_2_Cell_8",12
"8_Cell_embryo_2_Cell_6","8_Cell_embryo_3_Cell_1",13
"8_Cell_embryo_2_Cell_6","8_Cell_embryo_3_Cell_5",12
"8_Cell_embryo_2_Cell_6","8_Cell_embryo_3_Cell_6",8
"8_Cell_embryo_2_Cell_6","Morulae_1_Cell_2",6
"8_Cell_embryo_2_Cell_6","Morulae_1_Cell_4",5
"8_Cell_embryo_2_Cell_6","Morulae_1_Cell_5",5
"8_Cell_embryo_2_Cell_6","Morulae_1_Cell_6",5
"8_Cell_embryo_2_Cell_6","Morulae_2_Cell_3",2
"8_Cell_embryo_2_Cell_6","Morulae_2_Cell_4",2
"8_Cell_embryo_2_Cell_6","Morulae_2_Cell_6",3
"8_Cell_embryo_2_Cell_6","Morulae_2_Cell_7",3
"8_Cell_embryo_2_Cell_6","Morulae_2_Cell_8",3
"8_Cell_embryo_2_Cell_6","Late_blastoCyst_1_Cell_1",1
"8_Cell_embryo_2_Cell_6","Morulae_1_Cell_1",5
"8_Cell_embryo_2_Cell_6","Morulae_2_Cell_2",4
"8_Cell_embryo_2_Cell_6","Morulae_2_Cell_5",3
"8_Cell_embryo_2_Cell_6","4_Cell_embryo_1_Cell_3",4
"8_Cell_embryo_2_Cell_6","8_Cell_embryo_2_Cell_4",13
"8_Cell_embryo_2_Cell_6","Morulae_1_Cell_7",6
"8_Cell_embryo_2_Cell_6","Morulae_1_Cell_8",2
"8_Cell_embryo_2_Cell_6","Morulae_1_Cell_3",2
"8_Cell_embryo_2_Cell_7","8_Cell_embryo_2_Cell_8",18
"8_Cell_embryo_2_Cell_7","8_Cell_embryo_3_Cell_1",19
"8_Cell_embryo_2_Cell_7","8_Cell_embryo_3_Cell_5",14
"8_Cell_embryo_2_Cell_7","8_Cell_embryo_3_Cell_6",12
"8_Cell_embryo_2_Cell_7","Morulae_1_Cell_2",11
"8_Cell_embryo_2_Cell_7","Morulae_1_Cell_4",10
"8_Cell_embryo_2_Cell_7","Morulae_1_Cell_5",10
"8_Cell_embryo_2_Cell_7","Morulae_1_Cell_6",9
"8_Cell_embryo_2_Cell_7","Morulae_2_Cell_3",5
"8_Cell_embryo_2_Cell_7","Morulae_2_Cell_4",4
"8_Cell_embryo_2_Cell_7","Morulae_2_Cell_6",4
"8_Cell_embryo_2_Cell_7","Morulae_2_Cell_7",5
"8_Cell_embryo_2_Cell_7","Morulae_2_Cell_8",5
"8_Cell_embryo_2_Cell_7","Late_blastoCyst_2_Cell_2",1
"8_Cell_embryo_2_Cell_7","Late_blastoCyst_1_Cell_1",1
"8_Cell_embryo_2_Cell_7","Morulae_1_Cell_1",9
"8_Cell_embryo_2_Cell_7","Morulae_2_Cell_2",5
"8_Cell_embryo_2_Cell_7","Morulae_2_Cell_5",6
"8_Cell_embryo_2_Cell_7","4_Cell_embryo_1_Cell_3",5
"8_Cell_embryo_2_Cell_7","8_Cell_embryo_2_Cell_4",18
"8_Cell_embryo_2_Cell_7","Morulae_1_Cell_7",9
"8_Cell_embryo_2_Cell_7","Morulae_1_Cell_8",2
"8_Cell_embryo_2_Cell_7","Morulae_1_Cell_3",2
"8_Cell_embryo_2_Cell_8","8_Cell_embryo_3_Cell_1",26
"8_Cell_embryo_2_Cell_8","8_Cell_embryo_3_Cell_5",18
"8_Cell_embryo_2_Cell_8","8_Cell_embryo_3_Cell_6",13
"8_Cell_embryo_2_Cell_8","Morulae_1_Cell_2",11
"8_Cell_embryo_2_Cell_8","Morulae_1_Cell_4",10
"8_Cell_embryo_2_Cell_8","Morulae_1_Cell_5",10
"8_Cell_embryo_2_Cell_8","Morulae_1_Cell_6",9
"8_Cell_embryo_2_Cell_8","Morulae_2_Cell_3",6
"8_Cell_embryo_2_Cell_8","Morulae_2_Cell_4",5
"8_Cell_embryo_2_Cell_8","Morulae_2_Cell_6",5
"8_Cell_embryo_2_Cell_8","Morulae_2_Cell_7",6
"8_Cell_embryo_2_Cell_8","Morulae_2_Cell_8",7
"8_Cell_embryo_2_Cell_8","Late_blastoCyst_2_Cell_2",2
"8_Cell_embryo_2_Cell_8","Late_blastoCyst_1_Cell_1",2
"8_Cell_embryo_2_Cell_8","Late_blastoCyst_1_Cell_5",1
"8_Cell_embryo_2_Cell_8","Late_blastoCyst_1_Cell_7",1
"8_Cell_embryo_2_Cell_8","Morulae_1_Cell_1",10
"8_Cell_embryo_2_Cell_8","Morulae_2_Cell_2",5
"8_Cell_embryo_2_Cell_8","Morulae_2_Cell_5",6
"8_Cell_embryo_2_Cell_8","4_Cell_embryo_1_Cell_3",11
"8_Cell_embryo_2_Cell_8","8_Cell_embryo_2_Cell_4",16
"8_Cell_embryo_2_Cell_8","Morulae_1_Cell_7",8
"8_Cell_embryo_2_Cell_8","Morulae_1_Cell_8",2
"8_Cell_embryo_2_Cell_8","Morulae_1_Cell_3",2
"8_Cell_embryo_3_Cell_1","8_Cell_embryo_3_Cell_5",22
"8_Cell_embryo_3_Cell_1","8_Cell_embryo_3_Cell_6",15
"8_Cell_embryo_3_Cell_1","Morulae_1_Cell_2",13
"8_Cell_embryo_3_Cell_1","Morulae_1_Cell_4",12
"8_Cell_embryo_3_Cell_1","Morulae_1_Cell_5",12
"8_Cell_embryo_3_Cell_1","Morulae_1_Cell_6",11
"8_Cell_embryo_3_Cell_1","Morulae_2_Cell_3",7
"8_Cell_embryo_3_Cell_1","Morulae_2_Cell_4",6
"8_Cell_embryo_3_Cell_1","Morulae_2_Cell_6",6
"8_Cell_embryo_3_Cell_1","Morulae_2_Cell_7",7
"8_Cell_embryo_3_Cell_1","Morulae_2_Cell_8",8
"8_Cell_embryo_3_Cell_1","Late_blastoCyst_2_Cell_2",1
"8_Cell_embryo_3_Cell_1","Late_blastoCyst_1_Cell_1",1
"8_Cell_embryo_3_Cell_1","Morulae_1_Cell_1",11
"8_Cell_embryo_3_Cell_1","Morulae_2_Cell_2",7
"8_Cell_embryo_3_Cell_1","Morulae_2_Cell_5",7
"8_Cell_embryo_3_Cell_1","4_Cell_embryo_1_Cell_3",11
"8_Cell_embryo_3_Cell_1","8_Cell_embryo_2_Cell_4",17
"8_Cell_embryo_3_Cell_1","Morulae_1_Cell_7",10
"8_Cell_embryo_3_Cell_1","Morulae_1_Cell_8",3
"8_Cell_embryo_3_Cell_1","Morulae_1_Cell_3",3
"8_Cell_embryo_3_Cell_5","8_Cell_embryo_3_Cell_6",17
"8_Cell_embryo_3_Cell_5","Morulae_1_Cell_2",15
"8_Cell_embryo_3_Cell_5","Morulae_1_Cell_4",14
"8_Cell_embryo_3_Cell_5","Morulae_1_Cell_5",14
"8_Cell_embryo_3_Cell_5","Morulae_1_Cell_6",10
"8_Cell_embryo_3_Cell_5","Morulae_2_Cell_3",9
"8_Cell_embryo_3_Cell_5","Morulae_2_Cell_4",6
"8_Cell_embryo_3_Cell_5","Morulae_2_Cell_6",8
"8_Cell_embryo_3_Cell_5","Morulae_2_Cell_7",9
"8_Cell_embryo_3_Cell_5","Morulae_2_Cell_8",11
"8_Cell_embryo_3_Cell_5","Late_blastoCyst_2_Cell_2",1
"8_Cell_embryo_3_Cell_5","Late_blastoCyst_1_Cell_1",1
"8_Cell_embryo_3_Cell_5","Morulae_1_Cell_1",13
"8_Cell_embryo_3_Cell_5","Morulae_2_Cell_2",8
"8_Cell_embryo_3_Cell_5","Morulae_2_Cell_5",9
"8_Cell_embryo_3_Cell_5","4_Cell_embryo_1_Cell_3",12
"8_Cell_embryo_3_Cell_5","8_Cell_embryo_2_Cell_4",14
"8_Cell_embryo_3_Cell_5","Morulae_1_Cell_7",12
"8_Cell_embryo_3_Cell_5","Morulae_1_Cell_8",4
"8_Cell_embryo_3_Cell_5","Morulae_1_Cell_3",4
"8_Cell_embryo_3_Cell_6","Morulae_1_Cell_2",14
"8_Cell_embryo_3_Cell_6","Morulae_1_Cell_4",13
"8_Cell_embryo_3_Cell_6","Morulae_1_Cell_5",13
"8_Cell_embryo_3_Cell_6","Morulae_1_Cell_6",10
"8_Cell_embryo_3_Cell_6","Morulae_2_Cell_3",10
"8_Cell_embryo_3_Cell_6","Morulae_2_Cell_4",7
"8_Cell_embryo_3_Cell_6","Morulae_2_Cell_6",7
"8_Cell_embryo_3_Cell_6","Morulae_2_Cell_7",9
"8_Cell_embryo_3_Cell_6","Morulae_2_Cell_8",10
"8_Cell_embryo_3_Cell_6","Late_blastoCyst_1_Cell_1",1
"8_Cell_embryo_3_Cell_6","Morulae_1_Cell_1",13
"8_Cell_embryo_3_Cell_6","Morulae_2_Cell_2",8
"8_Cell_embryo_3_Cell_6","Morulae_2_Cell_5",9
"8_Cell_embryo_3_Cell_6","4_Cell_embryo_1_Cell_3",4
"8_Cell_embryo_3_Cell_6","8_Cell_embryo_2_Cell_4",10
"8_Cell_embryo_3_Cell_6","Morulae_1_Cell_7",12
"8_Cell_embryo_3_Cell_6","Morulae_1_Cell_8",2
"8_Cell_embryo_3_Cell_6","Morulae_1_Cell_3",2
"Morulae_1_Cell_2","Morulae_1_Cell_4",18
"Morulae_1_Cell_2","Morulae_1_Cell_5",18
"Morulae_1_Cell_2","Morulae_1_Cell_6",13
"Morulae_1_Cell_2","Morulae_2_Cell_3",11
"Morulae_1_Cell_2","Morulae_2_Cell_4",10
"Morulae_1_Cell_2","Morulae_2_Cell_6",10
"Morulae_1_Cell_2","Morulae_2_Cell_7",12
"Morulae_1_Cell_2","Morulae_2_Cell_8",13
"Morulae_1_Cell_2","Late_blastoCyst_2_Cell_2",1
"Morulae_1_Cell_2","Morulae_1_Cell_1",17
"Morulae_1_Cell_2","Morulae_2_Cell_2",11
"Morulae_1_Cell_2","Morulae_2_Cell_5",12
"Morulae_1_Cell_2","4_Cell_embryo_1_Cell_3",2
"Morulae_1_Cell_2","8_Cell_embryo_2_Cell_4",10
"Morulae_1_Cell_2","Morulae_1_Cell_7",15
"Morulae_1_Cell_2","Morulae_1_Cell_8",1
"Morulae_1_Cell_2","Morulae_1_Cell_3",2
"Morulae_1_Cell_4","Morulae_1_Cell_5",18
"Morulae_1_Cell_4","Morulae_1_Cell_6",14
"Morulae_1_Cell_4","Morulae_2_Cell_3",13
"Morulae_1_Cell_4","Morulae_2_Cell_4",10
"Morulae_1_Cell_4","Morulae_2_Cell_6",12
"Morulae_1_Cell_4","Morulae_2_Cell_7",13
"Morulae_1_Cell_4","Morulae_2_Cell_8",14
"Morulae_1_Cell_4","Late_blastoCyst_2_Cell_2",1
"Morulae_1_Cell_4","Late_blastoCyst_1_Cell_1",1
"Morulae_1_Cell_4","Morulae_1_Cell_1",16
"Morulae_1_Cell_4","Morulae_2_Cell_2",10
"Morulae_1_Cell_4","Morulae_2_Cell_5",11
"Morulae_1_Cell_4","4_Cell_embryo_1_Cell_3",2
"Morulae_1_Cell_4","8_Cell_embryo_2_Cell_4",10
"Morulae_1_Cell_4","Morulae_1_Cell_7",15
"Morulae_1_Cell_4","Morulae_1_Cell_8",2
"Morulae_1_Cell_4","Morulae_1_Cell_3",2
"Morulae_1_Cell_5","Morulae_1_Cell_6",14
"Morulae_1_Cell_5","Morulae_2_Cell_3",12
"Morulae_1_Cell_5","Morulae_2_Cell_4",10
"Morulae_1_Cell_5","Morulae_2_Cell_6",10
"Morulae_1_Cell_5","Morulae_2_Cell_7",12
"Morulae_1_Cell_5","Morulae_2_Cell_8",13
"Morulae_1_Cell_5","Late_blastoCyst_2_Cell_2",1
"Morulae_1_Cell_5","Morulae_1_Cell_1",16
"Morulae_1_Cell_5","Morulae_2_Cell_2",10
"Morulae_1_Cell_5","Morulae_2_Cell_5",12
"Morulae_1_Cell_5","4_Cell_embryo_1_Cell_3",1
"Morulae_1_Cell_5","8_Cell_embryo_2_Cell_4",10
"Morulae_1_Cell_5","Morulae_1_Cell_7",14
"Morulae_1_Cell_5","Morulae_1_Cell_8",1
"Morulae_1_Cell_5","Morulae_1_Cell_3",2
"Morulae_1_Cell_6","Morulae_2_Cell_3",10
"Morulae_1_Cell_6","Morulae_2_Cell_4",8
"Morulae_1_Cell_6","Morulae_2_Cell_6",9
"Morulae_1_Cell_6","Morulae_2_Cell_7",10
"Morulae_1_Cell_6","Morulae_2_Cell_8",10
"Morulae_1_Cell_6","Late_blastoCyst_1_Cell_1",1
"Morulae_1_Cell_6","Morulae_1_Cell_1",12
"Morulae_1_Cell_6","Morulae_2_Cell_2",9
"Morulae_1_Cell_6","Morulae_2_Cell_5",8
"Morulae_1_Cell_6","8_Cell_embryo_2_Cell_4",9
"Morulae_1_Cell_6","Morulae_1_Cell_7",11
"Morulae_1_Cell_6","Morulae_1_Cell_8",1
"Morulae_1_Cell_6","Morulae_1_Cell_3",1
"Morulae_2_Cell_3","Morulae_2_Cell_4",10
"Morulae_2_Cell_3","Morulae_2_Cell_6",11
"Morulae_2_Cell_3","Morulae_2_Cell_7",12
"Morulae_2_Cell_3","Morulae_2_Cell_8",13
"Morulae_2_Cell_3","Late_blastoCyst_1_Cell_1",1
"Morulae_2_Cell_3","Morulae_1_Cell_1",11
"Morulae_2_Cell_3","Morulae_2_Cell_2",8
"Morulae_2_Cell_3","Morulae_2_Cell_5",10
"Morulae_2_Cell_3","4_Cell_embryo_1_Cell_3",1
"Morulae_2_Cell_3","8_Cell_embryo_2_Cell_4",6
"Morulae_2_Cell_3","Morulae_1_Cell_7",11
"Morulae_2_Cell_3","Morulae_1_Cell_8",2
"Morulae_2_Cell_3","Morulae_1_Cell_3",1
"Morulae_2_Cell_4","Morulae_2_Cell_6",10
"Morulae_2_Cell_4","Morulae_2_Cell_7",11
"Morulae_2_Cell_4","Morulae_2_Cell_8",11
"Morulae_2_Cell_4","Morulae_1_Cell_1",10
"Morulae_2_Cell_4","Morulae_2_Cell_2",8
"Morulae_2_Cell_4","Morulae_2_Cell_5",9
